Код материала;PRODH0;Иерархия 1 уровня;Иерархия 2 уровня;PRDHA;Количество в ПЕИ
000000000000010789;935;30511;3051102700;305110270001100;14,42
000000000000010792;935;30511;3051102700;305110270001100;6,21
000000000000010795;935;30511;3051102700;305110270001100;0,24
000000000000010796;935;30511;3051102700;305110270001100;193,98
000000000000010797;935;30511;3051102700;305110270001100;6,15
000000000000010798;935;30511;3051102700;305110270001100;3,91
000000000000010799;935;30511;3051102700;305110270001100;1,13
000000000000010800;935;30511;3051102700;305110270001100;11,85
000000000000010801;935;30511;3051102700;305110270001100;9,91
000000000000010803;935;30511;3051102700;305110270001100;19,09
000000000000010807;935;30511;3051102700;305110270001100;0,38
000000000000010810;935;30511;3051102700;305110270001100;1,69
000000000000010811;935;30511;3051102700;305110270001100;7,13
000000000000010816;935;30511;3051102700;305110270001100;1,20
000000000000010820;935;30511;3051102700;305110270001100;14,28
000000000000010821;935;30511;3051102700;305110270001100;21,41
000000000000010824;935;30511;3051102700;305110270001100;66,93
000000000000010825;935;30511;3051102700;305110270001100;3,64
000000000000010826;935;30511;3051102700;305110270001100;5,44
000000000000010827;935;30511;3051102700;305110270001100;0,89
000000000000010829;935;30511;3051102700;305110270001100;0,57
000000000000010830;935;30511;3051102700;305110270001100;391,36
000000000000010832;935;30511;3051102700;305110270001100;57,60
000000000000010834;935;30511;3051102700;305110270001100;21,82
000000000000010836;935;30511;3051102700;305110270001100;6,08
000000000000010838;935;30511;3051102700;305110270001100;215,99
000000000000010847;935;30511;3051103300;305110330001100;27,01
000000000000010849;935;30511;3051103300;305110330001100;2,00
000000000000010851;935;30511;3051103500;305110350001100;7,28
000000000000010852;935;30511;3051103500;305110350001100;436,64
000000000000010856;935;30511;3051103500;305110350001100;1,34
000000000000010858;935;30511;3051103500;305110350001100;155,72
000000000000010859;935;30511;3051103500;305110350001100;87,17
000000000000010861;935;30511;3051103500;305110350001100;4,91
000000000000010862;935;30511;3051103500;305110350001100;1,43
000000000000010863;935;30511;3051103500;305110350001100;1,48
000000000000010866;935;30511;3051103500;305110350001100;1,90
000000000000010868;935;30511;3051103500;305110350001100;0,48
000000000000010871;935;30511;3051103500;305110350001100;4,74
000000000000010872;935;30511;3051103500;305110350001100;14,80
000000000000010874;935;30511;3051103500;305110350001100;0,19
000000000000010876;935;30511;3051103500;305110350001100;0,74
000000000000010879;935;30511;3051103500;305110350001100;9,31
000000000000010881;935;30511;3051103500;305110350001100;7,17
000000000000010882;935;30511;3051103500;305110350001100;22,03
000000000000010883;935;30511;3051103500;305110350001100;16,57
000000000000010884;935;30511;3051103500;305110350001100;3,22
000000000000010885;935;30511;3051103500;305110350001100;42,74
000000000000010886;935;30511;3051103500;305110350001100;7,22
000000000000010888;935;30511;3051103500;305110350001100;104,86
000000000000010890;935;30511;3051103500;305110350001100;23,67
000000000000010892;935;30511;3051103500;305110350001100;0,34
000000000000010893;935;30511;3051103500;305110350001100;88,41
000000000000010895;935;30511;3051103500;305110350001100;2,21
000000000000010897;935;30511;3051103500;305110350001100;25,51
000000000000010898;935;30511;3051103500;305110350001100;4,44
000000000000010899;935;30511;3051103500;305110350001100;3,06
000000000000010900;935;30511;3051103500;305110350001100;1,98
000000000000010905;935;30511;3051103500;305110350001100;78,00
000000000000010908;935;30511;3051103500;305110350001100;65,57
000000000000010909;935;30511;3051103500;305110350001100;6,33
000000000000010910;935;30511;3051103500;305110350001100;4,38
000000000000010912;935;30511;3051103500;305110350001100;60,71
000000000000010913;935;30511;3051103500;305110350001100;5,95
000000000000010914;935;30511;3051103500;305110350001100;12,86
000000000000010919;935;30511;3051103500;305110350001100;21,16
000000000000010920;935;30511;3051103500;305110350001100;2,00
000000000000010921;935;30511;3051103500;305110350001100;7,81
000000000000010922;935;30511;3051103500;305110350001100;18,53
000000000000010923;935;30511;3051103500;305110350001100;20,98
000000000000010925;935;30511;3051103500;305110350001100;2,15
000000000000010926;935;30511;3051103500;305110350001100;2,89
000000000000010927;935;30511;3051103500;305110350001100;10,29
000000000000010928;935;30511;3051103500;305110350001100;1,41
000000000000010930;935;30511;3051103500;305110350001100;7,06
000000000000010931;935;30511;3051103500;305110350001100;718,10
000000000000010932;935;30511;3051103500;305110350001100;2,93
000000000000010934;935;30511;3051103500;305110350001100;67,26
000000000000010935;935;30511;3051103500;305110350001100;176,12
000000000000010937;935;30511;3051103500;305110350001100;10,02
000000000000010938;935;30511;3051103500;305110350001100;1,48
000000000000010939;935;30511;3051103500;305110350001100;5,65
000000000000010941;935;30511;3051103500;305110350001100;3,19
000000000000010954;935;30511;3051103500;305110350001100;670,41
000000000000010957;935;30511;3051103500;305110350001100;0,55
000000000000010959;935;30511;3051103500;305110350001100;0,70
000000000000010960;935;30511;3051103500;305110350001100;8,69
000000000000010961;935;30511;3051103500;305110350001100;9,00
000000000000010963;935;30511;3051103500;305110350001100;1,56
000000000000010964;935;30511;3051103500;305110350001100;28,90
000000000000010965;935;30511;3051103500;305110350001100;11,57
000000000000010967;935;30511;3051103500;305110350001100;14,18
000000000000010969;935;30511;3051103500;305110350001100;1,19
000000000000010970;935;30511;3051103500;305110350001100;570,37
000000000000010972;935;30511;3051103500;305110350001100;2 073,44
000000000000010973;935;30511;3051103500;305110350001100;2,06
000000000000010974;935;30511;3051103500;305110350001100;6,79
000000000000010976;935;30511;3051103700;305110370001100;37,33
000000000000010977;935;30511;3051103700;305110370001100;15,68
000000000000010984;935;30511;3051103700;305110370001100;9,79
000000000000010987;935;30511;3051103700;305110370001100;0,15
000000000000010989;935;30511;3051103700;305110370001100;1,99
000000000000010990;935;30511;3051103700;305110370001100;0,56
000000000000011008;935;30511;3051103700;305110370001100;6,44
000000000000011009;935;30511;3051103700;305110370001100;0,34
000000000000011011;935;30511;3051103700;305110370001100;0,98
000000000000011013;935;30511;3051103700;305110370001100;0,35
000000000000011017;935;30511;3051103700;305110370001100;2,61
000000000000011020;935;30511;3051103700;305110370001100;0,94
000000000000011023;935;30511;3051103700;305110370001100;0,43
000000000000011028;935;30511;3051103700;305110370001100;3,83
000000000000011032;935;30511;3051103700;305110370001100;2,75
000000000000011034;935;30511;3051103700;305110370001100;3,10
000000000000011035;935;30511;3051103700;305110370001100;4,88
000000000000011037;935;30511;3051103700;305110370001100;0,16
000000000000011039;935;30511;3051103700;305110370001100;2,31
000000000000011044;935;30511;3051103700;305110370001100;1,04
000000000000011048;935;30511;3051103700;305110370001100;5,72
000000000000011049;935;30511;3051103700;305110370001100;0,15
000000000000011054;935;30511;3051103700;305110370001100;0,06
000000000000011058;935;30511;3051103700;305110370001100;2,93
000000000000011061;935;30511;3051103700;305110370001100;14,05
000000000000011062;935;30511;3051103700;305110370001100;6,04
000000000000011065;935;30511;3051103700;305110370001100;6,87
000000000000011067;935;30511;3051103700;305110370001100;3,15
000000000000011073;935;30511;3051103700;305110370001100;0,43
000000000000011075;935;30511;3051103700;305110370001100;3,70
000000000000011076;935;30511;3051103700;305110370001100;11,29
000000000000011077;935;30511;3051103700;305110370001100;0,68
000000000000011081;935;30511;3051103700;305110370001100;7,32
000000000000011084;935;30511;3051103700;305110370001100;7,33
000000000000011085;935;30511;3051103700;305110370001100;2,07
000000000000011089;935;30511;3051103700;305110370001100;901,54
000000000000011109;935;30511;3051103900;305110390001100;3,57
000000000000011113;935;30511;3051103900;305110390001100;6,64
000000000000011114;935;30511;3051103900;305110390001100;17,70
000000000000011118;935;30511;3051103900;305110390001100;56,04
000000000000011120;935;30511;3051103900;305110390001100;1,44
000000000000011121;935;30511;3051103900;305110390001100;117,12
000000000000011122;935;30511;3051103900;305110390001100;4,24
000000000000011128;935;30511;3051103900;305110390001100;10,82
000000000000011129;935;30511;3051103900;305110390001100;136,30
000000000000011132;935;30511;3051103900;305110390001100;19,27
000000000000011133;935;30511;3051103900;305110390001100;82,93
000000000000011134;935;30511;3051103900;305110390001100;0,21
000000000000011139;935;30511;3051103900;305110390001100;28,80
000000000000011293;935;30520;3052001300;305200130001100;1,44
000000000000011295;935;30520;3052001300;305200130001100;1,50
000000000000011296;935;30520;3052001300;305200130001100;1,50
000000000000011297;935;30520;3052001300;305200130001100;1,99
000000000000011299;935;30520;3052001300;305200130001100;8,70
000000000000011302;935;30520;3052001300;305200130001100;6,20
000000000000011407;935;30520;3052001300;305200130001100;0,02
000000000000011412;935;30520;3052001300;305200130001100;0,02
000000000000011417;935;30520;3052001300;305200130001100;0,02
000000000000011420;935;30520;3052001300;305200130001100;0,04
000000000000011581;950;30640;3064001500;306400150001100;1,80
000000000000011901;935;30520;3052001400;305200140001100;49,67
000000000000011979;935;30520;3052001400;305200140001100;0,08
000000000000012007;935;30520;3052001400;305200140001100;2,39
000000000000012021;935;30520;3052001400;305200140001100;0,93
000000000000012049;935;30520;3052001400;305200140001100;0,37
000000000000012063;935;30520;3052001400;305200140001100;4,03
000000000000012091;935;30520;3052001400;305200140001100;2,45
000000000000012147;935;30520;3052001400;305200140001100;3,52
000000000000012203;935;30520;3052001400;305200140001100;1,74
000000000000012252;935;30520;3052001400;305200140001100;2,72
000000000000012294;935;30520;3052001400;305200140001100;2,60
000000000000012308;935;30520;3052001400;305200140001100;3,17
000000000000012336;935;30520;3052001400;305200140001100;1,67
000000000000012378;935;30520;3052001400;305200140001100;3,34
000000000000012500;935;30520;3052001400;305200140001100;3,20
000000000000012542;935;30520;3052001400;305200140001100;3,80
000000000000012604;935;30520;3052001400;305200140001100;1,79
000000000000012633;935;30520;3052001400;305200140001100;0,35
000000000000012690;950;30640;3064001500;306400150001100;1,77
000000000000012712;935;30520;3052001400;305200140001100;0,52
000000000000012727;935;30520;3052001400;305200140001100;3,51
000000000000012821;935;30520;3052001400;305200140001100;3,78
000000000000012849;935;30520;3052001400;305200140001100;0,23
000000000000012988;935;30520;3052001400;305200140001100;0,04
000000000000013098;935;30520;3052001400;305200140001100;1,09
000000000000013104;935;30520;3052001400;305200140001100;2,28
000000000000013122;935;30520;3052001400;305200140001100;15,26
000000000000013126;935;30520;3052001400;305200140001100;3,39
000000000000013132;935;30520;3052001400;305200140001100;0,56
000000000000013220;935;30520;3052001400;305200140001100;0,04
000000000000013346;935;30520;3052001400;305200140001100;32,76
000000000000013360;935;30520;3052001400;305200140001100;0,05
000000000000013664;935;30520;3052001500;305200150001100;2,26
000000000000013706;935;30520;3052001500;305200150001100;0,73
000000000000013769;935;30520;3052001500;305200150001100;0,16
000000000000013831;935;30520;3052001500;305200150001100;0,18
000000000000013945;935;30520;3052001500;305200150001100;0,21
000000000000014725;935;30520;3052001800;305200180001100;0,08
000000000000014726;935;30520;3052001800;305200180001100;0,42
000000000000014744;935;30520;3052001800;305200180001100;1,55
000000000000014800;935;30520;3052001800;305200180001100;3,50
000000000000014805;935;30520;3052001800;305200180001100;4,33
000000000000014841;935;30520;3052001800;305200180001100;2,37
000000000000015314;935;30520;3052002100;305200210001100;0,11
000000000000015321;935;30520;3052002100;305200210001100;0,08
000000000000015328;935;30520;3052002100;305200210001100;0,20
000000000000015335;935;30520;3052002100;305200210001100;0,18
000000000000015370;935;30520;3052002100;305200210001100;5,39
000000000000015377;935;30520;3052002100;305200210001100;4,73
000000000000015384;935;30520;3052002100;305200210001100;3,41
000000000000015391;935;30520;3052002100;305200210001100;2,32
000000000000015660;935;30500;3050001300;305000130001100;20,04
000000000000015663;935;30500;3050001300;305000130001100;533,75
000000000000015664;935;30500;3050001300;305000130001100;0,35
000000000000015665;950;30640;3064001600;306400160001100;0,56
000000000000015691;935;30500;3050001400;305000140001100;8,04
000000000000015698;935;30500;3050001400;305000140001100;59,32
000000000000015699;935;30500;3050001400;305000140001100;44,41
000000000000015704;935;30500;3050001400;305000140001100;81,51
